stop_id,stop_name,stop_lat,stop_lon
610A09,Br. Class,4.61355327740,-74.17595706780
155A08,Br. Villa Adriana,4.61389319346,-74.12782150539
606A09,Br. La Paz,4.61452727498,-74.18670534746
397A09,Br. Timiza,4.61453933502,-74.15665480523
308A09,Br. Class,4.61484712461,-74.17611827444
464A08,Br. Los Fundadores,4.61501729564,-74.13509993012
173A00,Samper Mendoza,4.61515200658,-74.08315468303
607A09,Br. La Paz,4.61515381475,-74.18694545062
066A09,Br. La Paz Bosa,4.61534006979,-74.18724451089
032A09,Br. Kennedy Super Manzana 6,4.61550240431,-74.15169888237
159D08,Plaza de las Américas,4.61551599972,-74.13648100022
256B00,Pl. Paloquemao,4.61558684824,-74.08489885055
052A07,Br. San Francisco,4.61563128932,-74.11340285956
159C08,Br. Provivienda Oriental,4.61600536036,-74.13693132002
030A09,Br. Timiza,4.61611082519,-74.15244500113
660A00,Br. La Macarena,4.61621216732,-74.06476467413
199A00,Santa Fe,4.61632949749,-74.07792010737
181A08,Br. Ciudad Kennedy Central,4.61652411068,-74.15677549732
067A00,C.C. Calima,4.61672941777,-74.08623847165
103A09,Hsp. Occidente de Kennedy,4.61687686470,-74.15330078201
303A09,Colegio Manuel Cepeda Vargas,4.61707309689,-74.17871578929
182B08,Hsp. Occidente de Kennedy,4.61710822229,-74.15348803583
502A08,Br. Provivienda Norte,4.61727783916,-74.12634303149
136A08,C.C. Plaza de las Américas,4.61766228077,-74.13646614326
282A07,LOS EJIDOS,4.61771410826,-74.09774240967
069A07,Estación Paloquemao,4.61777660614,-74.08917461082
506A08,Br. Galán,4.61786610237,-74.12317548623
051A07,Br. San Francisco,4.61815540254,-74.10726732239
108A00,CAI Samper Mendoza,4.61816369962,-74.07825013762
280A07,Br. Los Ejidos,4.61816943713,-74.10085041696
828A00,Parque Central Bavaria,4.61846104372,-74.06845206154
403A09,Br. Vegas de Santa Ana,4.61848125119,-74.18025534677
238A00,Br. San Martín,4.61851312797,-74.06877929012
140B00,Br. San Martín,4.61862799995,-74.06908799971
238B00,Br. San Martín,4.61881353495,-74.06874029236
140A00,Br. San Martín,4.61894809484,-74.06921497280
139A00,Br. Samper,4.61914500032,-74.06945000044
795A00,Br. Estrella,4.61923363861,-74.07521348751
777A00,C.C. San Martín,4.61928772596,-74.06786480957
009A00,C.C. Calima,4.61964341500,-74.08600560317
792A00,Pq. El Renacimiento,4.61989838719,-74.07622074816
515A00,Br. Teusaquillo,4.61994060809,-74.07478043001
271A07,Centro Cultural La Francia,4.61999318532,-74.10783038995
014B09,Br. Hipotecho Occidental,4.62002685507,-74.13890000711
208A07,Colegio José Allamano,4.62003716559,-74.11938954428
156A08,Br. Galán,4.62012937115,-74.12545139703
167A08,Pq Casablanca,4.62013465622,-74.16732093244
134A00,Estación Centro Memoria,4.62019941779,-74.07518705330
025B07,Br. Cundinamarca,4.62020133995,-74.09014981653
185A00,Br. Samper,4.62024602226,-74.06801519564
135A00,Armenia,4.62045446550,-74.07347846584
497A09,Br. El Paradero,4.62045259998,-74.19734376823
025A07,Br. Cundinamarca,4.62048968056,-74.09043403364
BD-002A,Br. Samper,4.62058339456,-74.06757234014
121A00,Teusaquillo,4.62069726981,-74.07429336914
872A00,Estación Profamilia,4.62070399967,-74.06990499957
262A07,Liceo Avenida las Américas,4.62073827824,-74.11185638836
138A00,Br. Teusaquillo,4.62084723292,-74.07103948000
136A00,Br. Teusaquillo,4.62092431871,-74.07231616660
323A08,Br. Villas de Kennedy,4.62091834982,-74.17891785795
824A00,Br. Samper,4.62106103764,-74.06736833032
184A00,Federación Colombiana de Fútbol,4.62125808975,-74.07161912295
585A08,Br. Ciudad Kennedy Supermanzana 1,4.62143566439,-74.14334174046
606A08,Br. Hipotecho Occidental II,4.62152776291,-74.12936983695
767A00,Br. Usatama,4.62176120136,-74.08398828665
120A00,Br. Teusaquillo Cl 32A,4.62184517817,-74.07474117252
151A08,Parque Mundo Aventura,4.62218572352,-74.13717314320
519A00,Br. Teusaquillo,4.62223200021,-74.07239399965
239A09,Br. Potreritos,4.62222500034,-74.20462000020
121B07,Br. Estación Central,4.62225429517,-74.09258196853
093A00,Br. Samper,4.62226852198,-74.06880556182
191A00,FECODE,4.62231624387,-74.06813777642
090A07,Estación CAD,4.62245570341,-74.08527561747
210A07,Br. La Trinidad,4.62247900036,-74.12013500044
256A08,Br. Bosa Nova El Porvenir,4.62248318505,-74.18755517168
266A08,Br. Siracuza I y II,4.62253509643,-74.18692761307
191A08,CADE Kennedy,4.62323492877,-74.15422934547
125A08,IED Próspero Pinzón,4.62327278261,-74.15240078807
349A00,CAI Teusaquillo,4.62345855183,-74.07180777875
272A08,Br. Danubio Azul I y II Sector,4.62365727663,-74.18358751513
564A08,INEM  Kennedy,4.62371043376,-74.15577526740
612A00,Br. Sagrado Corazón,4.62376276618,-74.06728328892
332A08,Br. Jorge Uribe Botero,4.62380262586,-74.17680960842
259A09,Desarrollo San Joaquín,4.62382299977,-74.19872400002
327A08,Br. Martinica,4.62392447835,-74.17680634492
132B00,Br. Torre de las Américas,4.62414399976,-74.08105499997
090A00,CONACED,4.62418103934,-74.07594777611
520A00,Profamilia,4.62442000006,-74.07021100041
402A07,Br. La Trinidad,4.62447699975,-74.11926800016
083A07,El Ejido,4.62449892503,-74.10092654811
366A08,Hsp. Pablo VI Bosa I Nivel,4.62449793393,-74.18220826539
089A07,Estación CAD,4.62457357484,-74.08363248866
119A07,Br. Industrial Centenario,4.62472459562,-74.09399579277
018A08,CL 53 S,4.62472791150,-74.17860432407
268A09,Desarrollo Chicó Sur,4.62478852861,-74.19496980462
033A08,Br. Villa Nelly,4.62508180369,-74.16919811389
267A09,Br. Las Acacias,4.62548249084,-74.19305490987
503A08,Br. Hipotecho Cl 3A,4.62557410444,-74.12926344980
597A08,Br. El Amparo,4.62596052654,-74.16560043297
002A07,CC Carrera,4.62601796493,-74.10791589175
598A08,Br. Villa de la Torre,4.62607217896,-74.16773273043
029A07,Br. El Ejido,4.62620599808,-74.10067673497
139A08,Urb. Las Américas I Sector,4.62624078040,-74.13671159146
538A08,Pq Público Betania,4.62638136560,-74.17994971741
421A06,Estación Plaza de la Democracia,4.62643520765,-74.08087503982
352A08,Avenida Ciudad de Cali,4.62651107914,-74.17274474283
147A00,Br. La Magdalena,4.62703190429,-74.07274018195
545A00,Br. El Paraíso,4.62709590890,-74.05623495076
512A00,Parroquia San Alfonso,4.62722828949,-74.07727542826
581B08,Br. Las Américas Occidental,4.62762959908,-74.13828660818
022A08,Portal Américas,4.62769066306,-74.17210139793
097C07,AV. Américas,4.62772942611,-74.12313836231
250A09,IED San Bernardino El Recreo,4.62777073579,-74.20135472429
252A09,IED San Bernardino El Recreo,4.62778931968,-74.19996512003
BD-006A,Universidad Distrital,4.62800991412,-74.06538707828
100A08,Br. Holanda I Sector,4.62823553309,-74.18625533285
580B08,Br. Triunfo de las Américas,4.62826285039,-74.13776613109
140A06,Corferias,4.62883860412,-74.09145027085
281A09,Centro Educativo Santiago de Atalayas,4.62892499406,-74.19477278548
062A07,Estación Pradera,4.62893784784,-74.11883583182
351B00,Alcaldía Local de Teusaquillo,4.62896524334,-74.07266416063
521A00,Br. La Soledad,4.62916267115,-74.07565468519
313A07,Estación Pradera,4.62929309180,-74.11929419017
277B09,Br. Las Margaritas III,4.62945300013,-74.19596000044
320A07,Br. Marsella,4.62982182347,-74.12540552877
025B06,Puente Aranda,4.63006499997,-74.10977599961
025A06,Puente Aranda,4.63036508519,-74.10999673425
274A09,Br. Las Margaritas,4.63053034471,-74.19675411663
430A08,Br. Ciudad Kennedy Supermanzana 12,4.63060006774,-74.15343737635
083A08,Desarrollo Holanda II Sector,4.63094217378,-74.18954322136
BD-027A,Br. Sucre,4.63101861535,-74.06668676358
097A08,Br. Las Margaritas,4.63103103582,-74.17997115410
165A00,Br. La Soledad,4.63116709366,-74.07525249795
311A07,Br. Salazar Gómez,4.63136008355,-74.11715275331
253B09,Br. Ciudadela El Recreo I,4.63142599955,-74.20390900035
026B08,Br. Llano Grande,4.63143317506,-74.16642910892
065A08,Estación Banderas,4.63198981305,-74.15208835265
120A06,Corferias,4.63203728307,-74.08996474248
275A06,KR 38,4.63214151139,-74.08737182012
213A08,Br. Tintalito,4.63217064272,-74.17255387375
121A06,Br. Centro Nariño Kr 39,4.63222957426,-74.08983447078
460A05,Estación Ciudad Universitaria,4.63238917576,-74.08448360818
223A08,Br. Ciudadela El Recreo,4.63242114944,-74.20228241980
103B07,Avenida Américas,4.63247915786,-74.13737103486
083A00,Estación Calle 45,4.63254257978,-74.06835141605
086A00,Br. Palermo,4.63327389397,-74.07139643520
081A08,Br. Villa de los Comuneros,4.63347257207,-74.18301925352
072A07,Br. Lusitania,4.63351673548,-74.12074632896
282A08,Br. La Cabaña,4.63356466207,-74.19026623165
077A00,Br. Santa Teresita,4.63370271239,-74.07467493571
234C00,Universidad Piloto,4.63398841392,-74.06619171144
544A00,Br. Siberia Central,4.63415866665,-74.05962738907
273A00,Br. La Soledad,4.63418259636,-74.07810736693
079A00,U. Nacional,4.63433529474,-74.07783039643
021A07,Salazar Gómez,4.63462616098,-74.11525457016
231A08,Br. Ciudadela El Recreo,4.63485679895,-74.20430110676
227A08,Colegio Carlos Pizarro León Gómez,4.63490499979,-74.20559799974
287A08,Br. San Bernardino XVI,4.63491571713,-74.19977625958
691A00,Br. Palermo,4.63494722795,-74.06739606763
025A00,Br. Palermo  AC 45,4.63500813946,-74.07521143326
324A07,Marsella,4.63503176941,-74.13083053289
423A08,Br. Patio Bonito I Sector,4.63505380120,-74.16462683575
549A00,Br. Marly,4.63513425159,-74.06430492179
023B06,Centro Industrial,4.63547184634,-74.11550784820
077A07,Br. Castilla,4.63575432712,-74.14373492602
244A08,Br. San Bernardino II,4.63637331872,-74.19978792075
361A08,IED El Porvenir,4.63641784931,-74.18396549734
210B08,Br. Patio Bonito,4.63665829992,-74.16099300249
095C07,Br. Lusitania,4.63674340131,-74.11919140078
363A08,Br. El Porvenir San Luis,4.63801094619,-74.18157525031
604A08,Condominios del Porvenir,4.63820416314,-74.18582304513
024A00,IED Palermo,4.63822362370,-74.07464819033
248A08,Br. San Bernardino II,4.63823028706,-74.20088637288
052A08,Estación Biblioteca Tintal,4.63835839329,-74.15550169179
140A07,NUEVO SOL,4.63863099992,-74.15243799994
052B08,Br. María Paz,4.63868900005,-74.15575199980
521A08,Br. El Corzo,4.63935604507,-74.19347434263
636B08,Br. Patio Bonito II Sector,4.63963797395,-74.15759124502
397A08,Br. El Paraíso Bosa,4.63989524848,-74.16858994285
578A08,Parcela El Porvenir,4.64006595773,-74.18664628883
034A00,Estación Marly,4.64034171414,-74.06558395802
107B07,Cooperativa de Sub-Oficiales,4.64047681755,-74.13541623734
449A08,Patio Bonito,4.64070263407,-74.15963161229
364A08,Ciudadela el Porvenir,4.64081237155,-74.18298005313
086A07,Br. Castilla,4.64093478666,-74.14044835181
556A00,Br. Bosque Calderón,4.64102833649,-74.06056998752
199A06,Br. Granjas de Techo,4.64113582277,-74.12104072879
002B06,Br. Granjas de Techo,4.64140740701,-74.11442307288
415A06,Estación Gobernación,4.64175833860,-74.09628059679
573A08,Br. El Corzo,4.64178803728,-74.19171111987
233B00,Tecnoparque SENA,4.64185775296,-74.06486697968
005A05,Estación Gobernación,4.64195614190,-74.09135244291
356B07,Br. Ciudad Techo II,4.64196781919,-74.15465845481
535A00,Br. Galerías,4.64219266205,-74.07191049853
653A08,Br. Bellavista,4.64235699973,-74.17113900028
135A07,Br. Castilla Real,4.64248506704,-74.14107298464
041A07,Br. Ciudad Alsacia,4.64265932762,-74.12397908798
183A07,Br. Valladolid,4.64266272757,-74.14486516842
122A07,Biblioteca el Tintal,4.64266192276,-74.15425909716
269A07,MIRADOR CASTILLA III,4.64283430615,-74.13004816135
572A08,Parcela El Porvenir,4.64282858134,-74.18802627114
BD-011A,Br. Bosque Calderón,4.64295812677,-74.06186484925
234A08,Centro Comunitario El Porvenir,4.64305078028,-74.18824258355
455A08,Colegio Calandaima,4.64329788826,-74.16442254537
411A08,Br. Calandaima,4.64353846068,-74.16728149002
190B06,Br. Montevideo,4.64369049503,-74.11209222108
181A07,Br. Valladolid,4.64386325850,-74.14546245382
136A05,Br. Nicolás de Federmán,4.64438365259,-74.08294803082
123A07,Biblioteca el Tintal,4.64441986132,-74.15194327399
102B00,Iglesia Divino Salvador,4.64505861651,-74.06850263876
412A08,Urbanización Riveras de Occidente,4.64510869030,-74.16884149905
098C00,Br. Chapinero Central,4.64511816107,-74.06432434132
186A07,Br. Valladolid,4.64516288825,-74.14403224736
040A06,C.C. Gran Estación,4.64550223898,-74.10340521371
270A00,Br. San Luis,4.64571969992,-74.07492143646
073A07,Br. Villa Alsacia,4.64599000729,-74.12462495992
BD-014A,Br. Chapinero Central,4.64613001257,-74.06090828966
198A07,Br. Parques de Castilla 6,4.64636030552,-74.13918325356
BD-014B,Chapinero Central,4.64643700043,-74.06067899988
331B07,Br. Villa Alsacia,4.64653000029,-74.12957499992
571A00,Colegio Rosario Santo Domingo,4.64678427647,-74.05372017502
378A08,Br. La Riviera,4.64704402489,-74.17750346336
557A00,Fundación Universitaria San Martín,4.64736346167,-74.06628488415
124B07,Br. Valladolid,4.64739488831,-74.14864185620
129D06,Zona Ind. Sredni,4.64739797291,-74.10842183155
379A08,Br. Villa Alexandra,4.64760140805,-74.17773928657
158A05,Br. Pablo VI,4.64789224846,-74.08716012473
775A00,Coliseo El Campín,4.64805382022,-74.07831990825
301A07,Torres de Nueva Castilla,4.64814766000,-74.15175931786
419A08,Urb. Los Condominios,4.64819861585,-74.16965908771
610A08,Br. Calandaima Los Pantanos,4.64841942932,-74.16748783956
056C07,Av. Centenario,4.64849588080,-74.12695970009
036A05,Br. Pablo VI,4.64926774060,-74.08909190823
565A00,CED Simón Bolívar SedeB,4.64937899250,-74.05727761727
205A06,Br. Montevideo,4.64949850482,-74.12142219480
040A07,Br. El Vergel Oriental,4.64953457130,-74.14652530667
130A06,Imprenta Nacional de Colombia,4.64956087557,-74.10626432960
108A05,CAN,4.64967141695,-74.09494525722
065C06,Colsanitas,4.64985725945,-74.10648521113
237A07,Br. Visión de Oriente,4.65008230099,-74.13548547715
325A00,Br. San Luis,4.65024588943,-74.06884246598
BD-016B,Chapinero Norte,4.65048400000,-74.05853700016
357A07,Altos de Tintalá II,4.65057059475,-74.16318433106
018A00,Col Nuestra Señora del Pilar,4.65130867036,-74.07473258152
101B00,Br. La Esperanza,4.65142653530,-74.06734263590
826A00,Clínica La Inmaculada,4.65147058438,-74.05725834896
285A06,Imprenta Nacional de Colombia,4.65161299968,-74.10797500008
019A00,IED Alemania Solidaria,4.65171116103,-74.07571799337
197A05,Br. Nicolás de Federmán,4.65181412105,-74.08415577568
132C06,Banco de la República Central de Efectivo,4.65192897997,-74.10496194002
349A07,Uniagustiniana,4.65208912292,-74.14427002670
339A00,Quinta Mutis,4.65230097597,-74.07235647824
385A07,Rosales de Nueva Castilla,4.65272099986,-74.15743699987
361A07,Parque Zonal San Ignacio,4.65353708674,-74.16147073583
228A00,Br. Quinta Camacho,4.65437612935,-74.06072276267
152A00,Carrera 17,4.65470347578,-74.06720070047
364A07,Br. El Vergel Occidental,4.65470321587,-74.14092318210
171A06,Terminal de Transporte,4.65520614760,-74.11495556635
394A00,Universidad EAN,4.65561735334,-74.05716773854
196C06,C.C Montevideo Plaza,4.65571461482,-74.12122221974
217A07,EL PORVENIR,4.65605155053,-74.15693115905
355B00,Br. Concepción Norte,4.65606417082,-74.06582566485
116B05,Br. Salitre - El Greco,4.65620707604,-74.10107070390
355A00,Br. Concepción Norte,4.65670045268,-74.06543139086
342A07,Río Fucha,4.65704825248,-74.13857917231
342B07,Río Fucha,4.65722860223,-74.13826858024
319A00,U Pedagógica Nacional,4.65752286590,-74.05953454092
057A07,Br. El Vergel,4.65804297517,-74.13499790423
103A05,Estación Simón Bolívar,4.65833330882,-74.07806709143
117A00,C.C. Las Rampas,4.65860796083,-74.06980509716
100B00,Br. Concepción Norte,4.65988112211,-74.06344760695
365A00,Embajada de Italia,4.66000760001,-74.05181636972
379A06,Br. Salitre Occidental,4.66002977410,-74.10806991848
060A06,La Esperanza Norte,4.66055030368,-74.11073900467
145A05,Museo de los Niños,4.66113504824,-74.08964246659
198A05,Museo de los Niños,4.66163076270,-74.08789034794
BD-051A,AK 11,4.66184799992,-74.05748800043
210D05,Pq. Metropolitano Simón Bolívar,4.66222692412,-74.09693165126
007A06,Avenida Esperanza,4.66242586805,-74.11542463163
330A00,Cementerio Chapinero,4.66257307803,-74.07445318985
041A00,Embajada del Perú,4.66277420494,-74.04881594305
119B05,Coliseo El Salitre,4.66311201000,-74.09618826849
224A00,Br. Espartillal,4.66312354527,-74.05474715970
437D05,Pq. Metropolitano Simón Bolívar,4.66318335158,-74.09571708545
364A00,Calle 83,4.66340021808,-74.04854113121
627A00,Br. San Felipe,4.66380125525,-74.06221390894
138A05,Pq. Metropolitano Simón Bolívar,4.66391780965,-74.09187048138
003A00,Pq. Alcázares,4.66414860630,-74.06879708762
051A00,Iglesia Siervas de María,4.66421971925,-74.06857051664
302A00,C.C. Unilago,4.66469396749,-74.05800516483
772A00,Estación Av. Chile,4.66491711017,-74.07533498855
353A06,Br. Modelia Occidental,4.66500830955,-74.12749863580
403A06,Urb. Prado Grande,4.66520267546,-74.13577888003
031B05,Avenida Calle 26,4.66625015375,-74.11145061341
165A05,Colegio Militar Simón Bolívar,4.66633732481,-74.10557059979
095A00,Sede Comunal 11 de Noviembre,4.66647685035,-74.07157714110
397A06,Villemar,4.66727791674,-74.14164073409
295A00,C.C. Andino,4.66753901677,-74.05272804251
653A01,Br. San Luis Altos del Cabo,4.66778616367,-74.02174922414
026A06,Br. Baleares,4.66821376555,-74.12845804147
296A00,Parque León de Greiff,4.66885844697,-74.05435775195
013A04,Pq. Público Modelo,4.66895399775,-74.07996702907
296A07,Br. Cundinamarca Dg 15,4.66916281384,-74.15519239686
074A04,Br. San Fernando,4.66958995941,-74.07592766950
099A05,Br. Normandía,4.66966745542,-74.10506526963
755A00,U. San Martín,4.66986635861,-74.05969211375
225A07,Br. Predio Caldas,4.66987790518,-74.15553116367
130A05,CAI Normandía,4.67058524530,-74.10729519231
179A00,Estación NQS - Calle 75,4.67060124604,-74.07059638679
168A00,Estación Polo,4.67066084559,-74.06449542317
130B05,CAI Normandía,4.67072542846,-74.10714878845
405A00,CAI Sabana Grande,4.67072517304,-74.15640784779
028A06,Br. Rincón De Modelia,4.67131999973,-74.12577499984
405A06,Hospital Fontibón,4.67153666282,-74.14602909880
412A06,Br. La Laguna Fontibón,4.67213307552,-74.15102439075
306A00,Pq. El Virrey,4.67243403596,-74.05409121233
123B05,Cruz Roja,4.67248486396,-74.08910365095
498A05,La Cabaña,4.67330500006,-74.10069299993
129A00,Br. El Chicó,4.67377399853,-74.05191328713
307A00,CADE Chicó,4.67378007664,-74.05337304143
044A00,Embajada de Francia,4.67395135784,-74.04795713778
352A01,Seminario mayor de San José,4.67408305952,-74.03705579807
120A04,Colegio Cooperativo Unión Social,4.67423809892,-74.08356642106
374A05,Estación Modelia,4.67468526541,-74.11645368790
184A05,C.C. Mi Placita,4.67477805914,-74.08417146408
593A00,Br. Polo Club,4.67498824028,-74.06247846048
227A04,Liceo Nuestra Señora de Fátima,4.67539192892,-74.08210701456
311A06,Registraduría Auxiliar Fontibón,4.67566390066,-74.14610441789
153A06,Centro Industrial La Rabida,4.67577816680,-74.12255247642
078A06,Centro Fontibón,4.67578626919,-74.14038766883
488A05,Br. San Ignacio,4.67603000023,-74.11343600028
496A05,Br. San Cayetano,4.67641999982,-74.11388999999
BD-040A,Chicó Reservado,4.67817908712,-74.03978133619
075A05,Av. José Celestino Mutis,4.67830993586,-74.10969700893
164A06,Br. Belén Fontibón,4.67901617419,-74.15066553622
046A06,Pq. Empresarial La Cofradía,4.67918675383,-74.13202293997
183A05,Br. Ferias,4.67989261843,-74.08797203275
360A05,Pq la Estrada,4.67998080477,-74.09189778868
163B01,Escuela de Caballería,4.68000276753,-74.03789249667
322A06,Br. La Cabaña Fontibón,4.68007486367,-74.13722968672
163A01,Escuela de Caballería,4.68011812132,-74.03781541099
313A06,Br. Boston,4.68023190261,-74.14489393803
312A06,Br. El Jordán Sector II,4.68029990352,-74.14492593798
359A05,Pq la Estrada,4.68030870467,-74.09236529460
BD-041A,Escuela de Caballería,4.68037690218,-74.03766047187
160A06,Br. Villa Carmenza,4.68050165528,-74.15270395642
401A00,Br. La Castellana,4.68075200205,-74.06440002622
131A00,Escuela de Infantería,4.68133619930,-74.04135771703
